GCOMPID,OPERATOR,NAME,MEAS_TECH,LAST_INSP,NEXT_INSP,FREQ_INSP_MO,TEST_DUR,CALIB_DUR,SAMP_DUR,LOW_FLOW,BATT_PCT,ADDRESS,CITY,STATE,ZIP,STATUS,NUM_UNITS,CERT_HP,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE
GCOMP2030,RIVER ROCK OPERATING L.L.C.,PLACE COMPRESSOR STATION,Technician-10,6/2/2023,11/29/2023,6,55,,40,,70,ROAD E0070 AND HIGHWAY 169; 0.06 MILE E OF US 169 AND ROAD SH10,SOUTH COFFEYVILLE,OK,74072,NOT AVAILABLE,1,-999,NOWATA,40105,USA,36.916719,-95.628923
GCOMP2031,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",SOUTHERN STAR COMPRESSOR FACILITY,Technician-11,6/4/2023,12/1/2023,6,55,,40,,60,0.1 MILE W OF ROADS E0080 AND NS 409,WANN,OK,74083,IN SERVICE,2,-999,NOWATA,40105,USA,36.901458,-95.721313
GCOMP2036,ENERFIN RESOURCES COMPANY,CASTLE EAST COMPRESSOR STATION,Technician-12,12/12/2022,12/7/2023,12,55,,40,,50,375104 E1060 ROAD; E OF ROADS E1060 AND N3750,CASTLE,OK,74833,NOT AVAILABLE,-999,-999,OKFUSKEE,40107,USA,35.478056,-96.3341
GCOMP2035,ENERFIN RESOURCES COMPANY,BEARDEN COMPRESSOR STATION,Technician-13,6/18/2023,12/15/2023,6,55,,40,,25,NE OF OK-48 AND ROAD E1140,BEARDEN,OK,74859,NOT AVAILABLE,-999,-999,OKFUSKEE,40107,USA,35.363516,-96.371316
GCOMP2037,ENERFIN RESOURCES COMPANY,CASTLE WEST COMPRESSOR STATION,Technician-14,7/4/2023,12/31/2023,6,55,,40,,100,107060 N 3730 ROAD; 0.3 MILE S OF ROAD N3730 AND US-62,OKEMAH,OK,74859,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.458417,-96.371128
GCOMP2038,ENERFIN RESOURCES COMPANY,SOUTH OKEMAH COMPRESSOR STATION,Technician-15,11/20/2022,11/15/2023,12,55,,40,,100,111099 OK-27; NE OF OK-27 AND ROAD E1120,OKEMAH,OK,74859,IN SERVICE,2,-999,OKFUSKEE,40107,USA,35.392001,-96.29923
GCOMP2034,SCISSORTAIL ENERGY L.L.C.,BEAR COMPRESSOR STATION,Technician-16,5/21/2023,11/17/2023,6,55,20,40,,100,0.3 MILE S OF OK-48 AND ROAD E1150,BEARDEN,OK,74859,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.344337,-96.405404
GCOMP2039,SCISSORTAIL ENERGY L.L.C.,OKEMAH COMPRESSOR STATION,Technician-17,11/24/2022,11/19/2023,12,55,,40,,100,0.4 MILE W OF ROADS E1120 AND N3750,OKEMAH,OK,74859,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.391387,-96.343689
GCOMP2040,SCISSORTAIL ENERGY L.L.C.,PARAGON COMPRESSOR STATION,Technician-18,5/25/2023,11/21/2023,6,55,20,40,,100,0.5 MILE E OF ROADS E1090 AND N3690,OKEMAH,OK,74859,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.435055,-96.433895
GCOMP2041,SCISSORTAIL ENERGY L.L.C.,ARNO COMPRESSOR STATION,Technician-19,11/28/2022,11/23/2023,12,55,,40,Y,100,0.5 MILE NE OF ROADS N3630 AND E 960,PADEN,OK,74860,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.628752,-96.542833
GCOMP2042,SCISSORTAIL ENERGY L.L.C.,PATSY COMPRESSOR STATION,Technician-20,2/14/2023,11/11/2023,9,55,20,,Y,100,0.15 MILE NE OF ROADS N3610 AND E1100,PADEN,OK,74860,IN SERVICE,1,-999,OKFUSKEE,40107,USA,35.422274,-96.580507
GCOMP2043,SCISSORTAIL ENERGY L.L.C.,PADEN PLANT,Technician-21,5/18/2023,11/14/2023,6,55,,,,100,100151 N 3630 ROAD; 1 MILE N OF ROADS N3630 AND E1020,PADEN,OK,74860,IN SERVICE,2,-999,OKFUSKEE,40107,USA,35.55495,-96.548939
GCOMP790,SOUTHERN STAR CENTRAL GAS PIPELINE INC.,535 EDMOND,Technician-22,5/19/2023,11/15/2023,6,55,,40,,100,6724 N AIR DEPOT BOULEVARD,EDMOND,OK,73034,IN SERVICE,3,4050,OKLAHOMA,40109,USA,37.58578426,-100.4510603
GCOMP2046,ENERFIN RESOURCES COMPANY,GRAYSON COMPRESSOR STATION,Technician-23,11/6/2022,11/1/2023,12,55,20,,Y,100,28301-28437 ARBEKA ROAD; SE OF ARBEKA ROAD AND ROAD E1080,HENRYETTA,OK,74437,IN SERVICE,1,-999,OKMULGEE,40111,USA,35.447744,-95.910169
GCOMP2047,ENERFIN RESOURCES COMPANY,TAMARACK COMPRESSOR STATION,Technician-24,2/18/2023,11/15/2023,9,55,,,,100,7408 HORNBEAN ROAD; 0.6 MILE SW OF HORNBEAN ROAD AND ROAD S180,HENRYETTA,OK,74437,IN SERVICE,1,-999,OKMULGEE,40111,USA,35.431766,-96.064314
GCOMP2048,ENERFIN RESOURCES COMPANY,BELL COMPRESSOR STATION,Technician-25,12/4/2022,11/29/2023,12,55,,,,100,15225-15119 BANYAN ROAD; 0.3 MILE E OF BANYAN ROAD AND ROAD S 250,OKMULGEE,OK,74447,IN SERVICE,1,-999,OKMULGEE,40111,USA,35.580516,-95.923391
GCOMP2049,ENERFIN RESOURCES COMPANY,FULLER COMPRESSOR STATION,Technician-01,6/4/2023,12/1/2023,6,55,,,,100,13513-13511 W 91ST STREET; 0.8 MILE W OF 91ST STREET AND ROAD N 240,OKMULGEE,OK,74447,NOT AVAILABLE,-999,-999,OKMULGEE,40111,USA,35.697425,-95.954106
GCOMP2050,ENERFIN RESOURCES COMPANY,HONEY CREEK COMPRESSOR STATION,Technician-02,6/10/2023,12/7/2023,6,55,20,40,,25,1 MILE S OF ROAD S 180 AND HONEYCREEK ROAD,OKMULGEE,OK,74447,NOT AVAILABLE,-999,-999,OKMULGEE,40111,USA,35.5435,-96.051834
GCOMP2045,ONEOK GAS TRANSPORTATION L.L.C.,ROCK CREEK COMPRESSOR STATION,Technician-03,6/18/2023,12/15/2023,6,55,,,,33,19501 FERGUSON ROAD; 0.2 MILE S OF ROADS FERGUSON AND N295,HASKELL,OK,74447,IN SERVICE,5,-999,OKMULGEE,40111,USA,35.811299,-95.845903
GCOMP2044,SCISSORTAIL ENERGY L.L.C.,MILLER COMPRESSOR STATION,Technician-04,7/4/2023,12/31/2023,6,55,,40,,49,19999 FERGUSON ROAD; 0.2 MILE S OF ROADS FERGUSON AND N295,HASKELL,OK,74447,IN SERVICE,1,-999,OKMULGEE,40111,USA,35.8103,-95.84658
GCOMP2051,KEYSTONE GAS CORPORATION,ACOTT COMPRESSOR STATION,Technician-05,1/15/2023,1/15/2024,12,55,,,,51,1 MILE NE OF COUNTY ROAD 5230 AND COUNTY ROAD 5455,CLEVELAND,OK,74020,IN SERVICE,1,-999,OSAGE,40113,USA,36.37404,-96.44211
GCOMP2055,SCISSORTAIL ENERGY L.L.C.,OSAGE COMPRESSOR STATION,Technician-06,2/15/2023,2/15/2024,12,55,,,,66,0.3 MILE N OF COUNTY ROAD 4551 AND US-60,PAWHUSKA,OK,74009,IN SERVICE,1,-999,OSAGE,40113,USA,36.687597,-96.566164
GCOMP2052,SCISSORTAIL ENERGY L.L.C.,OAK 3 COMPRESSOR STATION,Technician-07,3/15/2023,3/15/2024,12,55,20,,,67,3 MILES NORTH AND 3 MILES EAST OF HOMINY,HOMINY,OK,74035,IN SERVICE,2,-999,OSAGE,40113,USA,36.451829,-96.349715
GCOMP2053,SCISSORTAIL ENERGY L.L.C.,ZINK COMPRESSOR STATION,Technician-08,4/15/2023,4/15/2024,6,55,,40,,92,0.4 MILE SE OF WILDCAT HILL ROAD AND COUNTY ROAD 1401,HOMINY,OK,74035,IN SERVICE,1,-999,OSAGE,40113,USA,36.288409,-96.193654
GCOMP2054,SCISSORTAIL ENERGY L.L.C.,MYERS COMPRESSOR STATION,Technician-09,5/15/2023,5/15/2024,12,55,,,Y,93,1 MILE SW OF COUNTY ROAD 4220 AND COUNTY ROAD 4201,PAWHUSKA,OK,74056,IN SERVICE,1,-999,OSAGE,40113,USA,36.742775,-96.390793
GCOMP2056,SCISSORTAIL ENERGY L.L.C.,BULL CREEK COMPRESSOR STATION,Technician-10,6/15/2023,6/15/2024,6,55,,,,94,0.6 MILE N OF COUNTY ROAD 2240 AND COUNTY ROAD 2115,WYNONA,OK,74084,IN SERVICE,1,-999,OSAGE,40113,USA,36.501155,-96.197765
GCOMP2057,KEYSTONE GAS CORPORATION,CUSHING COMPRESSOR STATION,Technician-11,7/15/2023,7/15/2024,9,55,,,,95,3340 N3530 ROAD; ROADS E0690 AND N3530,CUSHING,OK,74023,IN SERVICE,1,-999,PAYNE,40119,USA,36.014333,-96.714676
GCOMP2058,KEYSTONE GAS CORPORATION,GLENCOE COMPRESSOR STATION,Technician-12,8/15/2023,8/15/2024,12,55,,,,96,12389 E 5400 ROAD; 0.4 MILE E OF ROADS E 5400 AND 3430,GLENCOE,OK,74032,IN SERVICE,1,-999,PAYNE,40119,USA,36.23249,-96.8832
GCOMP2059,KEYSTONE GAS CORPORATION,INGALLS COMPRESSOR STATION,Technician-13,9/15/2023,9/15/2024,6,55,20,,,97,0.2 MILE S OF ROAD N3440 AND E 32 AVENUE,RIPLEY,OK,74062,IN SERVICE,1,-999,PAYNE,40119,USA,36.084981,-96.873541
GCOMP2062,KEYSTONE GAS CORPORATION,STILLWATER COMPRESSOR STATION,Technician-14,10/15/2023,10/15/2024,12,55,,,,98,7013 N3320 ROAD; 0.2 MILE S OF W 68TH STREET AND S WESTERN ROAD,STILLWATER,OK,74074,IN SERVICE,1,-999,PAYNE,40119,USA,36.041172,-97.087177
GCOMP2064,SCISSORTAIL ENERGY L.L.C.,SOUTH YALE COMPRESSOR STATION,Technician-15,11/15/2023,11/15/2024,6,55,,,,99,0.2 MILE SE OF ROADS E0640 AND N3520,YALE,OK,74085,IN SERVICE,2,-999,PAYNE,40119,USA,36.084097,-96.728112
GCOMP2063,SPECIAL ENERGY CORPORATION,RAMSEY 1 18 SWD COMPRESSOR STATION,Technician-16,12/15/2023,12/15/2024,12,55,,,,80,0.5 MILE SE OF 68 STREET AND ROAD 3290,STILLWATER,OK,74074,IN SERVICE,2,-999,PAYNE,40119,USA,36.03652,-97.13321
GCOMP2060,SUPERIOR PIPELINE COMPANY L.L.C.,RIPLEY COMPRESSOR STATION,Technician-17,11/20/2022,11/15/2023,12,55,,,,75,199 3430 ROAD; OK-33 AND ROAD 3430,RIPLEY,OK,74062,NOT AVAILABLE,-999,-999,PAYNE,40119,USA,35.985119,-96.89241
GCOMP2065,TOM STACK L.L.C.,GALLAGHER COMPRESSOR STATION,Technician-18,11/22/2022,11/17/2023,12,55,,,,70,154 AGRA ROAD; 0.5 MILE SW OF W MAIN STREET AND S AGRA ROAD,CUSHING,OK,74023,IN SERVICE,1,-999,PAYNE,40119,USA,35.980377,-96.88059
GCOMP2061,TOM STACK L.L.C.,BENNETT COMPRESSOR STATION,Technician-19,11/24/2022,11/19/2023,12,55,,,,60,445 E0680 ROAD; 0.33 MILE W OF ROAD N3340 AND W 80TH STREET,STILLWATER,OK,74074,IN SERVICE,3,-999,PAYNE,40119,USA,36.026054,-97.062443
GCOMP2074,ARKOMA OPERATIONS L.L.C.,MEADORS COMPRESSOR STATION,Technician-20,5/25/2023,11/21/2023,6,55,20,,,50,1.2 MILES SE OF OK-113 AND ROAD D1290,CANADIAN,OK,74425,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.156044,-95.705517
GCOMP2096,CANAAN RESOURCES X L.L.C.,ENTERPRISE GAS COMPRESSOR SITE,Technician-21,11/28/2022,11/23/2023,12,55,,,,25,610 RUSSELLVILLE ROAD,QUINTON,OK,74561,NOT AVAILABLE,2,-999,PITTSBURG,40121,USA,35.159566,-95.40345
GCOMP2084,ENABLE MIDSTREAM PARTNERS L.P.,PEACEABLE COMPRESSOR STATION,Technician-22,5/15/2023,11/11/2023,6,55,,,,100,1 MILE N OF PEACABLE ROAD AND 4 CORNERS ROAD; ROAD N4090,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.825149,-95.740147
GCOMP2116,ENABLE MIDSTREAM PARTNERS L.P.,MCALESTER COMPRESSOR STATION,Technician-23,11/19/2022,11/14/2023,12,55,,,,100,SE OF FRINK ROAD AND OK-375,MCALESTER,OK,74501,NOT AVAILABLE,-999,-999,PITTSBURG,40121,USA,34.878597,-95.819678
GCOMP2117,ENABLE MIDSTREAM PARTNERS L.P.,TIPPETT COMPRESSOR STATION,Technician-24,5/19/2023,11/15/2023,6,55,,,,100,1.5 MILES NE OF ROAD E1410 AND N ARPELAR ROAD,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.985071,-95.94433
GCOMP2094,ENABLE MIDSTREAM PARTNERS L.P.,WILD HORSE COMPRESSOR STATION,Technician-25,5/5/2023,11/1/2023,6,55,,,,100,8656 OK-113,MCALESTER,OK,74502,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.10286,-95.76489
GCOMP2095,ENABLE MIDSTREAM PARTNERS L.P.,PITTSBURG COMPRESSOR STATION,Technician-01,5/19/2023,11/15/2023,6,55,,,,100,1.5 MILES NE ON HIGHWAY 63,MCALESTER,OK,74502,IN SERVICE,3,-999,PITTSBURG,40121,USA,34.735971,-95.820714
GCOMP2108,ENABLE MIDSTREAM PARTNERS L.P.,WOOD COMPRESSOR STATION,Technician-02,12/4/2022,11/29/2023,12,55,,,,100,781 JODY WOODS ROAD,ASHLAND,OK,74524,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.749241,-96.030671
GCOMP2076,ENABLE MIDSTREAM PARTNERS L.P.,HAILEYVILLE COMPRESSOR STATION,Technician-03,6/4/2023,12/1/2023,6,55,20,,,100,0.8 MILE E OF ROADS E151.2 AND N417,HAILEYVILLE,OK,74546,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.824732,-95.586532
GCOMP2077,ENABLE MIDSTREAM PARTNERS L.P.,SMALLWOOD COMPRESSOR STATION,Technician-04,5/19/2023,11/15/2023,6,55,,,,100,2 MILES W AND 1 MILE S OF HAILEYVILLE,HAILEYVILLE,OK,74546,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.83167,-95.6078
GCOMP2109,ENABLE MIDSTREAM PARTNERS L.P.,VAN DYKE COMPRESSOR STATION,Technician-05,11/22/2022,11/17/2023,12,55,,,,100,0.7 MILE SE OF ROAD N4110 AND OK-63,HAILEYVILLE,OK,74546,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.772265,-95.693996
GCOMP2110,ENABLE MIDSTREAM PARTNERS L.P.,WEST WILBURTON COMPRESSOR STATION,Technician-06,5/23/2023,11/19/2023,6,55,,,,100,0.4 MILE S OF ROADS N4205 AND E148,HARTSHORNE,OK,74547,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.862737,-95.532606
GCOMP2113,ENABLE MIDSTREAM PARTNERS L.P.,KIOWA COMPRESSOR STATION,Technician-07,11/26/2022,11/21/2023,12,55,,,,100,2.2 MILES SW OF KIOWA,KIOWA,OK,74553,IN SERVICE,4,-999,PITTSBURG,40121,USA,34.71096,-95.938709
GCOMP2103,ENABLE MIDSTREAM PARTNERS L.P.,SOUTH QUINTON COMPRESSOR STATION,Technician-08,5/27/2023,11/23/2023,6,55,,,,100,6 MILES S OF QUINTON AND 4 MILES W OF OK-2,QUINTON,OK,74561,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.037733,-95.391219
GCOMP2106,ENABLE MIDSTREAM PARTNERS L.P.,ARMY COMPRESSOR STATION,Technician-09,11/16/2022,11/11/2023,12,55,,,,100,0.6 MILE W OF QUAID LOOP ROAD AND WILLIE ROSE ROAD,ASHLAND,OK,74570,IN SERVICE,4,-999,PITTSBURG,40121,USA,34.721926,-96.05367
GCOMP2107,ENABLE MIDSTREAM PARTNERS L.P.,POWELL COMPRESSOR STATION,Technician-10,2/17/2023,11/14/2023,9,55,,,,100,W OF ROADS E1555 AND N3912,ASHLAND,OK,74570,IN SERVICE,4,-999,PITTSBURG,40121,USA,34.75892,-96.0542
GCOMP2097,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, L.L.C.",SAN BOIS COMPRESSOR STATION,Technician-11,5/19/2023,11/15/2023,6,55,,,,100,0.3 MILE NE OF ROADS N4280 AND E1330,QUINTON,OK,74561,IN SERVICE,3,-999,PITTSBURG,40121,USA,35.09177,-95.40119
GCOMP2105,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, L.L.C.",PANTHER MOUNTAIN COMPRESSOR STATION,Technician-12,5/5/2023,11/1/2023,6,55,20,40,,100,6 MILES N AND 2 MILES W OF JUNCTION OK-2 AND US-270,WILBURTON,OK,74578,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.03128,-95.3693
GCOMP2078,ETC TEXAS PIPELINE LTD.,CHOCTAW THRUST COMPRESSOR STATION,Technician-13,11/20/2022,11/15/2023,12,55,,40,,100,0.2 MILE E OF ROADS N4193 AND E152,HARTSHORNE,OK,74547,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.811639,-95.554742
GCOMP2102,HORIZON GAS GATHERING L.L.C.,SW QUINTON COMPRESSOR STATION,Technician-14,3/4/2023,11/29/2023,9,55,,40,,100,0.8 MILE SE OF ROAD E1360 AND GATE ROAD,QUINTON,OK,74561,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.035218,-95.459932
GCOMP2079,HPH OKLAHOMA GATHERING LLC,HARTSHORNE COMPRESSOR STATION,Technician-15,12/6/2022,12/1/2023,12,55,,40,,100,1.5 MILES NE ON US-270 OF HARTSHORNE,HARTSHORNE,OK,74547,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.866664,-95.523594
GCOMP2075,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,WIRTH COMPRESSOR STATION,Technician-16,5/19/2023,11/15/2023,6,55,,40,,100,0.1 MILE E OK-113 AND THOMAS ROAD,CANADIAN,OK,74425,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.174295,-95.681401
GCOMP2111,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 15 COMPRESSOR STATION,Technician-17,5/21/2023,11/17/2023,6,55,,40,,100,5433 CHOATE PRAIRIE ROAD; 0.4 MILE N OF CHOATE PRAIRIE ROAD AND LONE OAK ROAD,INDIANOLA,OK,74442,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.152119,-95.858219
GCOMP2080,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,SHERMAN ELLIS COMPRESSOR STATION,Technician-18,5/23/2023,11/19/2023,6,55,,40,,100,0.7 MILE NW OF ROADS N3930 AND E1470,HAYWOOD,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.884269,-96.031807
GCOMP2081,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,VERNER COMPRESSOR STATION,Technician-19,5/25/2023,11/21/2023,6,55,,40,,100,1.85 MILES ESE OF HIGHWAY270 AND HAYWOOD ROAD,MCALESTER,OK,74501,IN SERVICE,11,-999,PITTSBURG,40121,USA,34.923224,-95.919781
GCOMP2085,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,KERNS CANAAN POD 5 COMPRESSOR STATION,Technician-20,11/28/2022,11/23/2023,12,55,,40,,100,0.3 MILE N OF US-375 AND SUNSET ROAD,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.107734,-95.892179
GCOMP2086,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CALHOUN COMPRESSOR STATION,Technician-21,11/16/2022,11/11/2023,12,55,,40,,100,0.4 MILE S OF W HALL ROAD AND OK-31,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.833571,-96.056416
GCOMP2087,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,SCARBROUGH COMPRESSOR STATION,Technician-22,11/19/2022,11/14/2023,12,55,20,40,,100,0.3 MILE N OF MITCHELL ROAD AND ROAD E1410,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,34.975906,-95.834081
GCOMP2088,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,SCHWARZ COMPRESSOR STATION,Technician-23,5/19/2023,11/15/2023,6,55,,40,,100,1562 FREE ROAD; 1 MILE W OF OK-113,MCALESTER,OK,74501,IN SERVICE,8,-999,PITTSBURG,40121,USA,35.040727,-95.787334
GCOMP2090,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,MYER MOUNTAIN COMPRESSOR STATION,Technician-24,11/6/2022,11/1/2023,12,55,20,40,,100,0.60 MILE N OF ROAD N3930 AND N FOUR CORNERS ROAD,SCIPIO,OK,74501,IN SERVICE,12,-999,PITTSBURG,40121,USA,35.071454,-96.01674
GCOMP2091,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,NEWMAN SCIPIO COMPRESSOR STATION,Technician-25,5/19/2023,11/15/2023,6,55,,40,,100,344 NEWMAN ROAD; 0.6 MILE SE OF ROADS E1360 AND N3960,MCALESTER,OK,74501,IN SERVICE,2,-999,PITTSBURG,40121,USA,35.042141,-95.965519
GCOMP2112,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 6 COMPRESSOR STATION,Technician-01,3/4/2023,11/29/2023,9,55,20,,,100,0.2 MILE E OF ROADS E1320 AND N4020,INDIANOLA,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.101283,-95.848259
GCOMP2115,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN NO 1 COMPRESSOR STATION,Technician-02,12/6/2022,12/1/2023,12,55,,,,100,S CLEARLAKE ROAD AND K & W LOOP ROAD,MCALESTER,OK,74501,NOT AVAILABLE,-999,-999,PITTSBURG,40121,USA,35.072402,-95.930005
GCOMP2119,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,HAYWOOD COMPRESSOR STATION,Technician-03,6/10/2023,12/7/2023,6,55,,40,,100,0.6 MILE NE OF ROAD N3993 AND OK-31,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.907394,-95.900554
GCOMP2120,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,NEWMAN COMPRESSOR STATION,Technician-04,12/20/2022,12/15/2023,12,55,20,,,100,0.2 MILE NW OF ROADS N 3945 AND E1410,MCALESTER,OK,74501,IN SERVICE,7,-999,PITTSBURG,40121,USA,34.97363,-95.99504
GCOMP2121,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 10 COMPRESSOR STATION,Technician-05,7/4/2023,12/31/2023,6,55,,,,100,682 N3970 ROAD; 0.5 M0LE N OF BYINGTON SCHOOL ROAD AND REGAN ROAD,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.116697,-95.947335
GCOMP2122,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 12 COMPRESSOR STATION,Technician-06,11/20/2022,11/15/2023,12,55,,,,100,1.8 MILES N OF BYINGTON SCHOOL ROAD AND REGAN ROAD,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.130384,-95.965334
GCOMP2123,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 2 COMPRESSOR STATION,Technician-07,11/22/2022,11/17/2023,12,55,,,,100,2687 E CLEARLAKE ROAD; 2.5 MILES NW OF E CLEARLAKE ROAD AND OK-375,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.093592,-95.928598
GCOMP2124,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,CANAAN POD 9 COMPRESSOR STATION,Technician-08,11/24/2022,11/19/2023,12,55,20,40,,100,0.7 MILE N OF REAGAN ROAD AND OK-375,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.127528,-95.892632
GCOMP2125,MARKWEST OKLAHOMA GAS COMPANY L.L.C.,LAKE TRAVIS COMPRESSOR STATION,Technician-09,11/26/2022,11/21/2023,12,55,,,,100,2.5 MILES W OF ROADS E1370 AND N3940,MCALESTER,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,35.026135,-96.03833
GCOMP2068,MERIT ENERGY COMPANY L.L.C.,ARMY AMMUNITION COMPRESSOR SITE,Technician-10,5/27/2023,11/23/2023,6,55,,40,,100,0.5 MILE N OF BASE AND YELLOW HILL ROAD,ASHLAND,OK,74570,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.803677,-96.021951
GCOMP2098,PONDEROSA GATHERING L.L.C.,PONDEROSA COMPRESSOR STATION 2,Technician-11,11/16/2022,11/11/2023,12,55,,,,100,0.11 MILE NW OF ROADS N428 AND E133,QUINTON,OK,74561,IN SERVICE,5,-999,PITTSBURG,40121,USA,35.08858,-95.40368
GCOMP2099,PONDEROSA GATHERING L.L.C.,PONDEROSA COMPRESSOR STATION 1,Technician-12,5/18/2023,11/14/2023,6,55,,,,100,0.55 MILE SW OF ROADS E1310 AND N4220,QUINTON,OK,74561,IN SERVICE,6,-999,PITTSBURG,40121,USA,35.112273,-95.515127
GCOMP2100,PONDEROSA GATHERING L.L.C.,PONDEROSA COMPRESSOR STATION 3,Technician-13,11/20/2022,11/15/2023,12,55,20,,,100,0.4 MILE SW OF ROAD E1310 AND OK-2,QUINTON,OK,74561,IN SERVICE,3,-999,PITTSBURG,40121,USA,35.112698,-95.357424
GCOMP2101,PONDEROSA GATHERING L.L.C.,PONDEROSA COMPRESSOR STATION,Technician-14,5/5/2023,11/1/2023,6,55,,40,,100,0.15 MILE W OF ROADS E1310 AND N4250,QUINTON,OK,74561,IN SERVICE,-999,-999,PITTSBURG,40121,USA,35.118375,-95.456701
GCOMP2127,REDBUD E AND P INC.,WEST LIBERTY COMPRESSOR STATION,Technician-15,5/19/2023,11/15/2023,6,55,,,,100,0.2 MILE S OF CROSS LANE AND ROAD E1260,QUINTON,OK,74561,NOT AVAILABLE,1,-999,PITTSBURG,40121,USA,35.1864,-95.471896
GCOMP2069,SCISSORTAIL ENERGY L.L.C.,STRANGE COMPRESSOR STATION,Technician-16,6/2/2023,11/29/2023,6,55,,,,100,0.3 MILE SE OF S BACHE ROAD AND ROAD E153,BACHE,OK,74501,IN SERVICE,1,-999,PITTSBURG,40121,USA,34.793122,-95.650378
GCOMP2092,SCISSORTAIL ENERGY L.L.C.,FISH CREEK COMPRESSOR STATION,Technician-17,12/6/2022,12/1/2023,12,55,,,,100,0.8 MILE SE OF ROAD N4120 AND 2 MILE ROAD,MCALESTER,OK,74501,NOT AVAILABLE,-999,-999,PITTSBURG,40121,USA,34.980634,-95.670206
GCOMP2070,SCISSORTAIL ENERGY L.L.C.,BLOCKER COMPRESSOR STATION,Technician-18,6/10/2023,12/7/2023,6,55,,,,100,0.5 MILE S OF MASSEY POINT ROAD AND BLOCKER ROAD,BLOCKER,OK,74529,IN SERVICE,3,-999,PITTSBURG,40121,USA,35.068626,-95.626751
GCOMP2071,SCISSORTAIL ENERGY L.L.C.,CABLE COMPRESSOR STATION,Technician-19,5/19/2023,11/15/2023,6,55,20,,,100,897 CABLE LOOP; 0.8 MILE E OF ROADS E134 AND N423,BLOCKER,OK,74529,IN SERVICE,6,-999,PITTSBURG,40121,USA,35.073445,-95.474374
