OBJECTID,API,WellName,ZoneStatus,YearDrilled,DateSpud,CompletedDate,ProducingL,ProposedGI,FirstProdD,WellboreSt,SpudReleas,Operator,FieldName,FormationN,Elevation,TD,MD,HasIP,BEG_Core,BEG_Logs,HasCoreRep,HasLogs,HasMudLog,HasResisti,HasPorosit,HasSonic,HasDipMete,HasGammaRa,HasGR_SP,HasDirecti,HasDrillin,HasComplet,HasW1,HasW2,HasHz,IPBBLOil,IPMCFGas,IPBBLWater,PerfTop,PerfBottom,Tops,WebDetailL,CoreReport,LogsLink,Directiona,DrillingLi,Completion,W1Link,DateEffect,W2Link,Cumulative,Cumulati_1,County,BlockNbr,SectionNbr,Direction,Latitude,Longitude
14533,4210332895,"UNIVERSITY ""A"" - 4",Plugged and Abandoned,1982,4/23/1982,8/5/1982,,,8/5/1982,PAO,,MERIT ENERGY COMPANY,BLOCK 31,DEVONIAN,2604,9500,,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,90,0,52,8595,0,,http://utlands.utsystem.edu/API/4210332895,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32895/,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332895/208742,6/5/1997,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332895/208746,,,Crane,31,15,467  FSL & 853 FWL,31.487028121948200,-102.466651916503000
14534,4210332903,"STATE ""ED"" - 12",Plugged and Abandoned,1982,6/7/1982,7/27/1982,,,00000000,PAI,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2660,3950,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,21,0,14,3671,0,,http://utlands.utsystem.edu/API/4210332903,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32903/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332903/208755,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332903/75259,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332903/208757,,,Crane,30,03,1650  FSL & 2310 FWL,31.542505264282200,-102.374343872070000
14535,4210332904,"STATE ""ED"" - 13",Plugged and Abandoned,1982,5/28/1982,8/11/1982,,,8/11/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2657,3950,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,26,0,0,3662,0,,http://utlands.utsystem.edu/API/4210332904,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32904/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332904/208773,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332904/208774,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332904/208776,4786,660,Crane,30,03,990  FSL & 2310 FWL,31.540756225585900,-102.373771667480000
14536,4210332905,"STATE ""ED"" - 15",Plugged and Abandoned,1982,6/14/1982,8/12/1982,,,00000000,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2668,3950,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,20,10,20,3646,3889,,http://utlands.utsystem.edu/API/4210332905,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32905/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332905/208780,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332905/208781,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332905/75300,,,Crane,30,03,330  FSL & 2530 FEL,31.539337158203100,-102.371833801269000
14537,4210332906,"STATE ""ED"" - 11",Plugged and Abandoned,1982,5/22/1982,6/27/1982,,,6/27/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2659,3949,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,19,0,34,3742,0,,http://utlands.utsystem.edu/API/4210332906,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32906/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332906/208785,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332906/75305,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332906/208787,,,Crane,30,03,2310  FSL & 2490 FEL,31.544605255126900,-102.373420715332000
14538,4210332907,NORTH MCELROY UNIT - 3339,Producing,1982,12/1/1982,1/4/1983,,,1/4/1983,OIL,,APACHE CORPORATION,MCELROY,,2587,3294,,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,10,0,197,2965,0,,http://utlands.utsystem.edu/API/4210332907,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32907/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332907/75310,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332907/208789,4/29/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332907/208791,16299,4396,Crane,30,33,2310  FSL & 990 FEL,31.471887588500900,-102.362213134765000
14539,4210332908,NORTH MCELROY UNIT - 3844W,Injection Well,1982,11/24/1982,12/19/1982,,,12/19/1982,WIWO,,APACHE CORPORATION,MCELROY,,2582,3315,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,12,0,244,2894,0,,http://utlands.utsystem.edu/API/4210332908,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32908/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332908/208793,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332908/75313,4/29/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332908/208795,,,Crane,30,38,1650  FSL & 2310 FWL,31.462448120117100,-102.330535888671000
14540,4210332909,NORTH MCELROY UNIT - 3842W,Injection Well,1982,11/18/1982,12/11/1982,,,12/11/1982,WIWO,,APACHE CORPORATION,MCELROY,,2584,3253,,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,21,0,134,2900,0,,http://utlands.utsystem.edu/API/4210332909,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32909/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332909/75324,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332909/75325,4/22/1982,,,,Crane,30,38,1650  FSL & 940 FWL,31.461439132690400,-102.334770202636000
14541,4210332910,NORTH MCELROY UNIT - 4746,Injection Well,1982,11/12/1982,12/16/1982,,,12/16/1982,WIWO,,APACHE CORPORATION,MCELROY,,2577,3280,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,16,0,783,2859,0,,http://utlands.utsystem.edu/API/4210332910,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32910/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332910/208813,,,Crane,30,47,1650  FSL & 1650 FEL,31.449428558349600,-102.321876525878000
14542,4210332922,"UNIVERSITY ""35"" - 2",Non Producing,1982,6/16/1982,8/4/1982,,,8/4/1982,GAS,,APACHE CORPORATION,BLOCK 31,DEVONIAN,2559,9080,,Y,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,84,0,16,8795,0,,http://utlands.utsystem.edu/API/4210332922,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32922/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208814,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208815,4/30/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208818,10320,330432,Crane,31,35,1880  FSL & 760 FEL,31.455398559570300,-102.426452636718000
14543,4210332922,"UNIVERSITY ""35"" - 2",Producing,2005,11/9/2005,11/9/2005,,,11/9/2005,GAS,,APACHE CORPORATION,BLOCK 31,DEVONIAN,2559,9080,,Y,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,0,4,0,8795,8954,,http://utlands.utsystem.edu/API/4210332922,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32922/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208814,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208815,4/30/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332922/208818,10320,330432,Crane,31,35,1880  FSL & 760 FEL,31.455398559570300,-102.426452636718000
14544,4210332924,"STATE ""EF"" - 24",Plugged and Abandoned,1982,6/24/1982,8/3/1982,,,8/3/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2649,3900,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,23,0,82,3550,0,,http://utlands.utsystem.edu/API/4210332924,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32924/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332924/208827,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332924/75342,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332924/208829,2609,569,Crane,30,10,2310  FNL & 1650 FWL,31.531536102294900,-102.372947692871000
14545,4210332925,"STATE ""EF"" - 22",Plugged and Abandoned,1982,6/13/1982,7/28/1982,,,7/28/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2661,3900,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,29,10,45,3574,3838,,http://utlands.utsystem.edu/API/4210332925,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32925/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332925/208840,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332925/208850,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332925/75360,11583,7355,Crane,30,10,1600  FNL & 2235 FWL,31.533845901489200,-102.371757507324000
14546,4210332926,"STATE ""EF"" - 21",Plugged and Abandoned,1982,5/28/1982,6/27/1982,,,6/27/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2653,3946,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,122,0,3,3636,0,,http://utlands.utsystem.edu/API/4210332926,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32926/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332926/208854,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332926/75364,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332926/208859,,,Crane,30,10,990  FNL & 2310 FEL,31.536006927490200,-102.370002746582000
14547,4210332927,"STATE ""EF"" - 20",Plugged and Abandoned,1982,7/13/1982,8/24/1982,,,8/24/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2668,3975,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,88,0,28,3756,0,,http://utlands.utsystem.edu/API/4210332927,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32927/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332927/208865,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332927/208866,3/25/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332927/208869,2899,619,Crane,30,10,330  FNL & 330 FEL,31.539205551147400,-102.364448547363000
14548,4210332936,Block 31 Unit - S-9-D,Plugged and Abandoned,2004,4/27/2004,5/7/2004,,,5/7/2004,NA,,OXY USA INC.,BLOCK 31,QUEEN,2592,9105,,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,0,2975,0,2955,2998,,http://utlands.utsystem.edu/API/4210332936,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32936/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/208871,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/500447,3/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/502638,0,3218,Crane,31,26,1310  FNL & 1252 FEL,31.474557876586900,-102.434364318847000
14549,4210332936,BLOCK 31 UNIT - S-9-D,Plugged and Abandoned,1982,6/22/1982,10/4/1982,,,00000000,NA,,BP AMERICA PRODUCTION COMPANY,BLOCK 31,DEVONIAN,2592,9105,,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,,,,,,,http://utlands.utsystem.edu/API/4210332936,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32936/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/208871,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/500447,3/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/502638,0,3218,Crane,31,26,1310  FNL & 1252 FEL,31.474557876586900,-102.434364318847000
14550,4210332936,Block 31 Unit - S-9-D,Producing,2018,6/5/2018,8/15/2018,,,8/15/2018,NA,,OXY USA INC.,BLOCK 31,PENN. 7620,2592,9105,,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,133,84,114,7471,7690,,http://utlands.utsystem.edu/API/4210332936,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32936/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/208871,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/500447,3/7/2019,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332936/502638,0,3218,Crane,31,26,1310  FNL & 1252 FEL,31.474557876586900,-102.434364318847000
14551,4210332947,BLOCK 31 UNIT - R6,Plugged and Abandoned,1982,7/10/1982,10/1/1982,,,00000000,PAOI,,ARCO PERMIAN,BLOCK 31,DEVONIAN,2559,9100,,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,,,,,,,http://utlands.utsystem.edu/API/4210332947,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32947/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332947/208884,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332947/75382,6/16/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332947/208889,,,Crane,31,28,1600  FNL & 2600 FEL,31.465038299560500,-102.470932006835000
14552,4210332952,NORTH MCELROY UNIT - 3942-F,Producing,1982,10/19/1982,11/4/1982,,,11/4/1982,OIL,,APACHE CORPORATION,MCELROY,,2560,3170,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,105,0,232,2856,0,,http://utlands.utsystem.edu/API/4210332952,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332952/75387,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332952/208897,6/21/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332952/208900,,,Crane,30,39,1320  FSL & 1405 FWL,31.457038879394500,-102.349380493164000
14553,4210332953,NORTH MCELROY UNIT - 3943-F,Producing,1982,10/31/1982,11/16/1982,,,11/16/1982,OIL,,APACHE CORPORATION,MCELROY,,2558,3181,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,69,0,193,2870,3134,,http://utlands.utsystem.edu/API/4210332953,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32953/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332953/208901,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332953/75389,6/21/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332953/75391,65182,18140,Crane,30,39,1320  FSL & 1980 FWL,31.457458496093700,-102.347602844238000
14554,4210332954,NORTH MCELROY UNIT - 3950,Producing,1991,2/1/1991,2/1/1991,,,1/1/1900,OIL,,APACHE CORPORATION,MCELROY,,2560,3185,,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,20,0,0,2858,3125,,http://utlands.utsystem.edu/API/4210332954,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32954/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332954/208904,,,00000000,,29607,8444,Crane,30,39,990  FSL & 990 FWL,31.455858230590800,-102.350372314453000
14555,4210332954,UNIVERSITY DUELL - 3,Non Producing,1967,1/1/1967,1/1/1967,,,00000000,OIL,,KEWANEE OIL COMPANY,MCELROY,,2560,,,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,,,,,,,http://utlands.utsystem.edu/API/4210332954,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32954/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332954/208904,,,00000000,,29607,8444,Crane,30,39,990  FSL & 990 FWL,31.455858230590800,-102.350372314453000
14556,4210332955,NORTH MCELROY UNIT - 3951-F,Producing,1982,11/6/1982,11/23/1982,,,11/23/1982,OIL,,APACHE CORPORATION,MCELROY,,2558,3196,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,41,0,473,2853,0,,http://utlands.utsystem.edu/API/4210332955,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332955/208905,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332955/208906,6/21/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332955/208908,,,Crane,30,39,660  FSL & 1980 FWL,31.455709457397400,-102.347030639648000
14557,4210332956,"STATE ""EG"" - 21",Plugged and Abandoned,1982,7/7/1982,8/19/1982,,,8/19/1982,PAO,,"DEVON ENERGY PRODUCTION CO, L.P.",DUNE,,2645,3050,,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,76,0,44,3589,0,,http://utlands.utsystem.edu/API/4210332956,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32956/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332956/208911,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332956/208912,6/29/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332956/208915,6091,1581,Crane,30,10,990  FSL & 1650 FEL,31.527736663818300,-102.365089416503000
14558,4210332957,"UNIVERSITY ""H"" - 2",Producing,1982,6/27/1982,10/21/1982,,,10/21/1982,OIL,,SCOUT ENERGY MANAGEMENT LLC,BLOCK 31,DEVONIAN,2544,9165,,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,302,0,360,8451,8541,,http://utlands.utsystem.edu/API/4210332957,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32957/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332957/208928,6032,40366,Crane,31,32,1700  FSL & 1980 FWL,31.441389083862300,-102.483108520507000
14559,4210332965,BLOCK 31 UNIT - H-10,Gas Injection With Allowable,1982,7/23/1982,9/24/1982,,,00000000,GASIW,,OXY USA INC.,BLOCK 31,DEVONIAN,2525,9040,,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,,,,8492,8937,,http://utlands.utsystem.edu/API/4210332965,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332965/208930,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332965/208931,7/7/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332965/75412,,,Crane,31,38,1320  FNL & 1320 FWL,31.444578170776300,-102.433563232421000
14560,4210332966,BLOCK 31 UNIT - B-5-L,Producing,1982,9/9/1982,12/2/1982,,,12/2/1982,OIL,,OXY USA INC.,BLOCK 31,ELLENBURGER,2530,10295,,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,535,0,0,7929,8877,,http://utlands.utsystem.edu/API/4210332966,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32966/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208939,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208940,7/23/1982,,12308,59717,Crane,31,40,1320  FNL & 1470 FEL,31.438638687133700,-102.458503723144000
14561,4210332966,BLOCK 31 UNIT - B-5-L,Producing,1982,9/9/1982,12/2/1982,,,12/2/1982,OIL,,OXY USA INC.,BLOCK 31,ELLENBURGER,2530,10295,,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,535,0,0,10185,10295,,http://utlands.utsystem.edu/API/4210332966,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32966/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208939,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208940,7/23/1982,,12308,59717,Crane,31,40,1320  FNL & 1470 FEL,31.438638687133700,-102.458503723144000
14562,4210332966,BLOCK 31 UNIT - B-5-L,Producing,1982,9/9/1982,12/2/1982,,,12/2/1982,OIL,,OXY USA INC.,BLOCK 31,ELLENBURGER,2530,10295,,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,535,0,0,10185,10295,,http://utlands.utsystem.edu/API/4210332966,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32966/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208939,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208940,7/23/1982,,12308,59717,Crane,31,40,1320  FNL & 1470 FEL,31.438638687133700,-102.458503723144000
14563,4210332966,BLOCK 31 UNIT - B-5-L,Producing,1982,9/9/1982,12/2/1982,,,12/2/1982,OIL,,OXY USA INC.,BLOCK 31,ELLENBURGER,2530,10295,,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,535,0,0,7929,8877,,http://utlands.utsystem.edu/API/4210332966,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32966/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208939,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332966/208940,7/23/1982,,12308,59717,Crane,31,40,1320  FNL & 1470 FEL,31.438638687133700,-102.458503723144000
14564,4210332971,BLOCK 31 UNIT - S-6,Plugged and Abandoned,1982,8/22/1982,10/27/1982,,,00000000,PAOI,,ARCO OIL & GAS CO.,BLOCK 31,DEVONIAN,2559,9100,,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,,,,,,,http://utlands.utsystem.edu/API/4210332971,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32971/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332971/208948,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332971/75423,7/26/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332971/208950,,,Crane,31,28,5280  FNL & 3960 FWL,31.454338073730400,-102.471961975097000
14565,4210332972,BLOCK 31 UNIT - M-6-M,Gas Injection With Allowable,1982,8/6/1982,10/7/1982,,,00000000,GASIW,,OXY USA INC.,BLOCK 31,DEVONIAN,2594,9545,,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,,,,8465,9022,,http://utlands.utsystem.edu/API/4210332972,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32972/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332972/408001,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332972/391064,6/24/2013,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332972/457516,,,Crane,31,22,2640  FNL & 1 FWL,31.478197097778300,-102.466522216796000
14566,4210332978,BLOCK 31 UNIT - N-5,Plugged and Abandoned,1982,9/19/1982,1/4/1983,,,00000000,PAOI,,ARCO PERMIAN,BLOCK 31,DEVONIAN,2539,9050,,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,,,,,,,http://utlands.utsystem.edu/API/4210332978,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32978/,,,,,00000000,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332978/208958,,,Crane,31,39,1420  FSL & 2640 FEL,31.443870544433500,-102.437728881835000
14567,4210332981,UNIVERSITY SECTION 8 - 7,Producing,1982,8/25/1982,9/21/1982,,,9/21/1982,OIL,,"ARCH OIL & GAS, LLC",DUNE,,2643,3500,,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,99,96,10,3178,3427,,http://utlands.utsystem.edu/API/4210332981,,,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332981/208968,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332981/208969,8/12/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332981/208973,5676,13379,Crane,30,08,1320  FSL & 1320 FWL,31.519157409667900,-102.405212402343000
14568,4210332982,"UNIVERSITY ""35"" A - 2",Producing,1982,9/7/1982,10/27/1982,,,10/27/1982,OIL,,APACHE CORPORATION,BLOCK 31,DEVONIAN,2540,9065,,Y,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,70,0,38,,,,http://utlands.utsystem.edu/API/4210332982,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32982/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332982/208976,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332982/75459,8/18/1982,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332982/208977,9054,252549,Crane,31,35,660  FSL & 660 FEL,31.452247619628900,-102.425071716308000
14569,4210332992,BLK 31 UNIT - D-2-D,Plugged and Abandoned,1982,11/15/1982,1/18/1983,,,1/18/1983,NA,,ARCO PERMIAN,BLOCK 31,DEVONIAN,2551,9100,,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,62,0,67,8753,0,,http://utlands.utsystem.edu/API/4210332992,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32992/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/275004,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/208980,2/21/1997,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/275005,258,1298,Crane,31,29,1980  FSL & 660 FEL,31.458068847656200,-102.479782104492000
14570,4210332992,Block 31 Unit - D-2-D,Plugged and Abandoned,1997,3/3/1997,3/6/1997,,,00000000,NA,,BP AMERICA PRODUCTION COMPANY,BLOCK 31,QUEEN,2551,9100,,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,,,,3084,3135,,http://utlands.utsystem.edu/API/4210332992,,ftp://publicftp.utlands.utsystem.edu/ScannedLogs/103_Crane/32992/,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/275004,,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/208980,2/21/1997,http://www.utlands.utsystem.edu/WellLibrary/WellDocument/4210332992/275005,258,1298,Crane,31,29,1980  FSL & 660 FEL,31.458068847656200,-102.479782104492000
